2022-07-19 00:13:39.871162, sample_0.txt, Open
2022-07-19 00:13:40.877361, sample_0.txt, Close
2022-07-19 00:13:42.978815, sample_0.txt, Open
2022-07-19 00:13:43.982886, sample_0.txt, Close
2022-07-19 00:13:45.989007, sample_0.txt, Open
2022-07-19 00:13:46.993574, sample_0.txt, Close
2022-07-19 00:13:49.370030, sample_0.txt, Open
2022-07-19 00:13:50.375439, sample_0.txt, Close
2022-07-19 00:13:52.282787, sample_0.txt, Open
2022-07-19 00:13:53.291991, sample_0.txt, Close
